id,gender_encoded,category_bottom,category_footwear,category_top,style_casual,style_formal,style_sportswear
15912,1,0,0,1,0,1,0
18631,1,0,0,1,1,0,0
9266,1,0,0,1,1,0,0
29176,1,1,0,0,1,0,0
26902,0,0,0,1,1,0,0
47109,1,0,1,0,1,0,0
17679,0,0,1,0,1,0,0
7906,1,0,0,1,1,0,0
19525,1,0,0,1,1,0,0
8172,0,0,1,0,1,0,0
48387,1,1,0,0,1,0,0
20833,1,0,1,0,0,1,0
39122,0,1,0,0,1,0,0
14008,1,0,0,1,1,0,0
44778,1,0,1,0,1,0,0
39310,1,0,1,0,1,0,0
8340,1,0,0,1,1,0,0
46813,0,1,0,0,1,0,0
19717,1,0,0,1,1,0,0
27018,0,1,0,0,1,0,0
29182,0,0,0,1,1,0,0
31941,0,0,1,0,1,0,0
7308,0,0,0,1,1,0,0
11922,1,0,1,0,0,1,0
58743,1,0,0,1,1,0,0
5807,0,0,0,1,1,0,0
13649,1,0,1,0,1,0,0
34857,1,0,1,0,1,0,0
8724,1,0,0,1,1,0,0
35985,0,0,0,1,1,0,0
47599,0,0,1,0,1,0,0
28606,1,0,1,0,1,0,0
34259,1,1,0,0,0,0,1
25925,0,0,0,1,1,0,0
5209,1,0,0,1,1,0,0
33840,1,0,1,0,1,0,0
58571,1,1,0,0,1,0,0
44912,1,1,0,0,1,0,0
38494,1,0,0,1,1,0,0
20037,0,1,0,0,1,0,0
4787,1,1,0,0,0,0,1
57165,0,0,0,1,1,0,0
11770,1,0,0,1,1,0,0
41000,0,1,0,0,1,0,0
55632,0,0,1,0,1,0,0
13027,0,0,1,0,1,0,0
27212,1,0,0,1,1,0,0
16555,1,0,0,1,1,0,0
8976,1,0,1,0,0,0,1
3790,1,0,1,0,1,0,0
8378,0,0,0,1,1,0,0
2642,1,0,1,0,0,1,0
28854,1,0,0,1,1,0,0
13215,1,0,1,0,0,0,1
27020,0,1,0,0,1,0,0
31979,1,0,1,0,0,0,1
50172,0,0,1,0,1,0,0
44740,1,0,1,0,1,0,0
5467,1,0,1,0,0,0,1
20205,1,0,0,1,1,0,0
14030,0,0,0,1,1,0,0
10490,1,0,0,1,1,0,0
39328,0,1,0,0,1,0,0
41232,1,0,1,0,0,0,1
25777,1,0,0,1,0,1,0
2226,0,1,0,0,0,0,1
27444,0,0,0,1,1,0,0
26596,1,0,1,0,0,0,1
6686,1,0,0,1,1,0,0
34053,1,1,0,0,1,0,0
7754,1,0,1,0,1,0,0
22136,1,0,1,0,0,1,0
16303,1,0,0,1,1,0,0
15586,1,0,0,1,1,0,0
5003,0,1,0,0,1,0,0
14454,0,0,1,0,1,0,0
11126,0,1,0,0,0,0,1
52073,1,0,0,1,1,0,0
14666,1,0,0,1,1,0,0
5231,1,0,0,1,1,0,0
13443,0,0,0,1,1,0,0
2014,1,0,0,1,0,0,1
49609,0,0,1,0,1,0,0
34261,1,0,0,1,1,0,0
2828,1,0,1,0,1,0,0
22304,0,0,1,0,1,0,0
16131,0,0,0,1,1,0,0
7566,1,0,0,1,0,0,1
13685,1,0,1,0,1,0,0
54142,0,0,1,0,1,0,0
26562,1,0,1,0,1,0,0
12757,1,0,0,1,1,0,0
42027,0,0,1,0,0,0,1
3300,1,0,1,0,0,0,1
6672,0,0,1,0,1,0,0
47555,0,0,1,0,1,0,0
51430,1,0,0,1,1,0,0
15572,1,0,0,1,1,0,0
4125,1,0,0,1,0,0,1
37622,1,0,0,1,1,0,0
20695,1,0,1,0,1,0,0
4919,0,0,0,1,1,0,0
10000,0,1,0,0,1,0,0
15740,0,0,1,0,0,0,1
52087,0,0,0,1,1,0,0
30635,1,0,0,1,1,0,0
42215,0,0,0,1,1,0,0
3132,1,0,0,1,1,0,0
18863,1,0,0,1,1,0,0
6440,1,0,1,0,1,0,0
17017,0,0,1,0,1,0,0
51602,0,1,0,0,1,0,0
7592,1,0,1,0,0,0,1
44586,1,1,0,0,1,0,0
4773,0,1,0,0,0,0,1
15324,1,0,0,1,0,0,1
21111,0,0,0,1,1,0,0
40126,1,1,0,0,1,0,0
24463,1,0,1,0,1,0,0
10656,0,0,0,1,1,0,0
57191,0,0,0,1,1,0,0
11784,0,0,0,1,1,0,0
3556,1,0,1,0,1,0,0
2484,0,0,0,1,0,0,1
22794,1,0,0,1,1,0,0
8982,1,0,1,0,1,0,0
6024,0,0,0,1,1,0,0
26106,1,0,0,1,0,1,0
12333,0,1,0,0,1,0,0
3764,1,0,0,1,1,0,0
54526,1,0,1,0,0,0,1
18609,1,0,0,1,1,0,0
16793,1,0,0,1,1,0,0
6216,1,0,0,1,1,0,0
37246,1,0,1,0,1,0,0
5493,1,0,0,1,1,0,0
15116,1,1,0,0,0,1,0
4541,1,0,0,1,1,0,0
10464,1,0,0,1,1,0,0
25783,1,0,0,1,0,1,0
27649,1,0,0,1,1,0,0
16932,1,0,0,1,1,0,0
49636,0,1,0,0,1,0,0
19146,1,0,0,1,1,0,0
2817,1,0,1,0,1,0,0
7559,1,0,0,1,0,0,1
25922,0,0,0,1,1,0,0
58576,0,0,0,1,1,0,0
14659,1,1,0,0,1,0,0
33847,1,0,1,0,1,0,0
38493,1,0,0,1,1,0,0
44915,1,0,0,1,1,0,0
11925,0,0,1,0,1,0,0
58744,1,0,0,1,1,0,0
41669,0,0,1,0,1,0,0
39773,1,0,0,1,1,0,0
11119,1,0,0,1,0,1,0
5800,1,0,0,1,1,0,0
33249,1,0,0,1,0,1,0
2219,1,0,1,0,1,0,0
34850,1,0,1,0,0,0,1
35982,0,0,0,1,1,0,0
8723,1,0,0,1,1,0,0
22109,1,0,1,0,0,0,1
5458,1,1,0,0,0,0,1
39317,1,0,0,1,1,0,0
46814,0,1,0,0,1,0,0
49060,1,0,1,0,1,0,0
31946,1,0,1,0,1,0,0
34408,1,0,0,1,1,0,0
8175,0,0,1,0,1,0,0
7901,1,0,0,1,1,0,0
19522,1,0,0,1,1,0,0
13018,0,0,1,0,1,0,0
48380,1,1,0,0,1,0,0
8949,1,1,0,0,0,1,0
20008,1,0,0,1,1,0,0
39125,0,1,0,0,1,0,0
37279,0,0,0,1,1,0,0
15129,1,1,0,0,1,0,0
15915,1,0,0,1,0,1,0
26139,1,1,0,0,0,1,0
51857,1,0,0,1,1,0,0
2689,0,0,0,1,1,0,0
9261,1,0,0,1,0,1,0
54519,1,0,1,0,1,0,0
18636,1,0,0,1,0,0,1
26905,0,0,0,1,1,0,0
29171,0,1,0,0,1,0,0
22599,0,0,0,1,0,0,1
6229,1,0,0,1,1,0,0
8181,1,0,0,1,1,0,0
18404,1,0,1,0,1,0,0
48374,1,0,0,1,1,0,0
9053,1,0,1,0,0,0,1
29343,1,0,0,1,1,0,0
12902,0,0,1,0,1,0,0
23679,1,0,1,0,1,0,0
40925,1,1,0,0,1,0,0
57992,0,0,0,1,1,0,0
36199,1,0,0,1,1,0,0
59034,0,0,1,0,1,0,0
40119,0,0,0,1,1,0,0
10669,1,0,0,1,1,0,0
17814,1,0,1,0,1,0,0
3931,0,0,0,1,1,0,0
35378,0,0,1,0,1,0,0
10803,1,0,0,1,1,0,0
4926,0,0,0,1,1,0,0
38655,1,0,1,0,0,0,1
9605,1,0,0,1,1,0,0
34098,1,0,0,1,1,0,0
54941,0,0,0,1,1,0,0
14462,0,0,1,0,1,0,0
36732,0,1,0,0,1,0,0
5809,0,1,0,0,1,0,0
33240,1,0,0,1,0,1,0
32392,0,0,0,1,0,1,0
41660,1,0,0,1,0,1,0
11110,1,0,0,1,0,1,0
12795,1,0,0,1,1,0,0
2210,1,0,0,1,0,0,1
16335,1,0,0,1,0,1,0
47597,0,0,1,0,1,0,0
26792,1,0,0,1,0,1,0
13475,0,0,1,0,1,0,0
27640,1,0,1,0,0,0,1
43305,0,0,0,1,1,0,0
22332,1,0,0,1,1,0,0
7550,1,0,0,1,0,0,1
6482,1,0,0,1,1,0,0
34257,1,1,0,0,0,0,1
28608,1,0,1,0,0,0,1
14650,1,0,0,1,1,0,0
40580,0,0,0,1,1,0,0
33072,1,0,0,1,1,0,0
41452,1,0,1,0,1,0,0
30293,1,0,0,1,1,0,0
3594,1,0,1,0,1,0,0
7908,1,0,0,1,1,0,0
34633,1,0,1,0,0,0,1
50376,1,0,1,0,1,0,0
9892,1,1,0,0,0,1,0
8940,1,0,0,1,1,0,0
7134,1,1,0,0,1,0,0
36164,1,0,0,1,1,0,0
39910,1,0,1,0,0,0,1
20001,1,0,0,1,1,0,0
11746,1,0,0,1,1,0,0
25573,1,0,1,0,0,0,1
10694,0,0,0,1,1,0,0
57153,0,0,0,1,1,0,0
44776,1,0,1,0,1,0,0
5451,1,1,0,0,0,0,1
37284,0,0,0,1,1,0,0
20233,0,0,0,1,1,0,0
14006,1,0,0,1,0,0,1
24693,1,0,0,1,1,0,0
2674,1,0,0,1,1,0,0
13223,1,1,0,0,1,0,0
27016,0,1,0,0,1,0,0
19719,1,0,0,1,1,0,0
31173,0,0,0,1,1,0,0
17683,0,0,1,0,1,0,0
34401,1,0,0,1,1,0,0
8188,1,0,0,1,1,0,0
3560,1,0,1,0,1,0,0
6012,1,0,0,1,1,0,0
9866,1,0,0,1,1,0,0
23670,1,0,0,1,1,0,0
56849,1,1,0,0,1,0,0
4745,1,0,0,1,0,0,1
21127,0,0,0,1,1,0,0
5697,1,0,1,0,1,0,0
40110,1,1,0,0,1,0,0
24455,0,0,1,0,1,0,0
10660,0,1,0,0,1,0,0
15120,1,1,0,0,0,1,0
4577,1,0,1,0,0,0,1
44782,1,0,1,0,0,0,1
53735,1,0,1,0,1,0,0
10452,1,0,0,1,1,0,0
40322,1,0,1,0,0,0,1
9268,1,0,0,1,1,0,0
2680,1,0,0,1,1,0,0
12305,1,0,0,1,0,1,0
3752,1,0,0,1,1,0,0
17677,0,0,1,0,1,0,0
23442,0,0,0,1,1,0,0
6220,1,0,0,1,1,0,0
22590,1,1,0,0,0,0,1
29178,0,1,0,0,1,0,0
14496,1,0,1,0,1,0,0
15544,0,0,1,0,1,0,0
4113,1,0,1,0,1,0,0
26554,1,0,1,0,1,0,0
19389,1,0,0,1,1,0,0
3336,1,0,0,1,0,0,1
7796,1,0,0,1,1,0,0
51406,1,0,0,1,1,0,0
34091,0,0,0,1,1,0,0
54948,1,0,0,1,1,0,0
6644,0,0,1,0,0,0,1
47563,0,0,1,0,1,0,0
42223,0,0,0,1,1,0,0
3104,1,0,0,1,1,0,0
13481,0,0,1,0,1,0,0
30603,1,1,0,0,0,0,1
3938,0,0,0,1,1,0,0
19987,0,0,0,1,1,0,0
18855,1,0,0,1,1,0,0
6476,1,0,0,1,1,0,0
17021,0,0,1,0,1,0,0
1653,1,0,1,0,0,0,1
33086,0,0,1,0,1,0,0
50947,0,1,0,0,1,0,0
27029,0,1,0,0,1,0,0
19726,0,0,0,1,1,0,0
46822,0,0,1,0,1,0,0
8371,0,0,0,1,1,0,0
23489,1,0,1,0,0,0,1
31970,1,0,1,0,0,0,1
44749,1,0,1,0,1,0,0
14039,1,0,0,1,1,0,0
39321,0,1,0,0,1,0,0
10499,0,0,0,1,1,0,0
56882,0,0,1,0,1,0,0
57950,1,0,1,0,0,1,0
41009,0,1,0,0,1,0,0
39113,1,0,0,1,1,0,0
20802,1,0,1,0,0,0,1
9091,1,0,1,0,1,0,0
2479,1,0,0,1,1,0,0
7937,1,0,0,1,0,0,1
13812,1,0,0,1,1,0,0
25914,0,1,0,0,1,0,0
21588,1,0,0,1,1,0,0
44923,1,1,0,0,1,0,0
39577,0,0,1,0,1,0,0
49600,0,0,1,0,1,0,0
19170,1,0,0,1,1,0,0
16138,0,0,0,1,1,0,0
28637,1,0,1,0,0,0,1
19342,0,0,0,1,1,0,0
13678,0,0,1,0,0,0,1
43934,0,0,1,0,1,0,0
20668,1,0,0,1,1,0,0
5836,1,0,0,1,1,0,0
39745,1,1,0,0,1,0,0
15749,1,1,0,0,1,0,0
39583,0,0,1,0,1,0,0
19184,1,0,0,1,1,0,0
9401,1,0,1,0,0,0,1
17822,1,0,1,0,0,1,0
3907,0,1,0,0,1,0,0
29711,1,0,0,1,0,1,0
35940,0,1,0,0,1,0,0
3309,1,0,1,0,0,0,1
48514,0,0,0,1,1,0,0
9633,1,0,0,1,0,1,0
51439,0,0,0,1,1,0,0
10835,1,0,0,1,1,0,0
10009,1,0,0,1,0,0,1
38663,1,0,1,0,0,0,1
4910,0,0,0,1,1,0,0
43598,1,0,0,1,1,0,0
9257,1,0,0,1,0,1,0
18600,0,0,1,0,1,0,0
8385,0,0,0,1,1,0,0
26933,0,0,0,1,1,0,0
29147,1,0,0,1,1,0,0
4548,0,0,1,0,0,0,1
56876,0,0,1,0,1,0,0
21118,1,0,0,1,1,0,0
57198,0,0,0,1,1,0,0
6811,1,0,1,0,1,0,0
9065,1,0,0,1,0,1,0
30258,1,0,1,0,1,0,0
9859,1,0,0,1,1,0,0
12934,1,0,0,1,1,0,0
3103,1,0,0,1,1,0,0
42224,0,0,0,1,1,0,0
30604,1,1,0,0,1,0,0
13486,1,0,0,1,1,0,0
19980,1,0,0,1,1,0,0
18852,1,0,0,1,1,0,0
6471,0,0,0,1,1,0,0
24036,1,0,0,1,1,0,0
1654,1,0,1,0,0,0,1
33081,1,0,0,1,1,0,0
14491,1,0,1,0,1,0,0
37613,0,0,0,1,1,0,0
15543,0,0,1,0,1,0,0
10031,1,0,0,1,0,0,1
24204,1,1,0,0,1,0,0
4928,0,0,0,1,1,0,0
42016,1,0,1,0,0,0,1
12766,1,0,0,1,1,0,0
26553,1,0,1,0,1,0,0
51401,1,0,0,1,1,0,0
7791,1,0,0,1,1,0,0
47564,0,0,1,0,1,0,0
34096,1,0,0,1,1,0,0
6643,0,0,1,0,0,0,1
4570,0,0,1,0,0,0,1
15127,1,1,0,0,1,0,0
53732,0,0,1,0,1,0,0
44785,1,0,1,0,0,0,1
40325,1,0,1,0,0,0,1
10455,1,0,0,1,1,0,0
54517,1,0,1,0,0,0,1
18638,1,0,0,1,0,0,1
2687,0,0,0,1,1,0,0
3755,1,0,0,1,1,0,0
31180,0,1,0,0,1,0,0
47100,1,0,1,0,1,0,0
6227,1,0,0,1,1,0,0
17670,0,0,1,0,1,0,0
22597,1,0,0,1,0,0,1
30260,1,0,1,0,1,0,0
6829,0,0,1,0,0,0,1
26305,1,0,0,1,1,0,0
3567,1,0,1,0,0,0,1
42640,0,0,0,1,1,0,0
6015,1,0,0,1,1,0,0
35712,1,0,1,0,0,0,1
21120,1,0,0,1,1,0,0
15315,1,0,1,0,0,0,1
4742,0,0,1,0,1,0,0
5690,1,0,1,0,1,0,0
24452,1,0,1,0,0,0,1
14001,1,0,0,1,0,0,1
20234,0,0,0,1,1,0,0
5456,1,1,0,0,0,0,1
37283,0,0,0,1,1,0,0
44771,1,0,1,0,1,0,0
39319,1,1,0,0,1,0,0
24694,1,0,0,1,1,0,0
27011,0,1,0,0,1,0,0
13224,1,0,0,1,1,0,0
28865,1,0,0,1,1,0,0
31174,0,0,0,1,1,0,0
8349,1,0,0,1,1,0,0
34406,1,0,0,1,1,0,0
17684,0,0,1,0,1,0,0
31948,1,0,1,0,0,0,1
7301,0,0,0,1,1,0,0
30294,1,0,0,1,1,0,0
13016,0,0,1,0,1,0,0
34634,1,0,1,0,1,0,0
7133,1,1,0,0,1,0,0
8947,1,1,0,0,1,0,0
5664,1,0,0,1,1,0,0
20006,0,0,0,1,1,0,0
25574,1,0,1,0,0,0,1
11741,1,0,0,1,1,0,0
10693,0,0,0,1,1,0,0
57154,0,0,0,1,1,0,0
19148,1,0,0,1,1,0,0
26795,1,0,0,1,0,1,0
49638,0,0,0,1,1,0,0
2025,1,0,0,1,0,0,1
7557,1,1,0,0,0,0,1
35382,1,0,1,0,1,0,0
19974,0,0,0,1,1,0,0
50715,1,0,0,1,1,0,0
6485,1,0,0,1,1,0,0
34250,1,1,0,0,0,0,1
14657,1,1,0,0,1,0,0
33849,1,0,1,0,1,0,0
57530,1,0,1,0,1,0,0
33075,1,0,0,1,1,0,0
44315,1,1,0,0,1,0,0
36735,0,0,0,1,1,0,0
33247,1,0,0,1,0,1,0
11117,1,0,0,1,0,1,0
41667,0,0,1,0,1,0,0
32395,0,0,0,1,0,1,0
12792,1,0,0,1,0,0,1
13640,0,0,1,0,1,0,0
16332,1,0,0,1,0,1,0
47590,0,0,1,0,1,0,0
56871,0,0,1,0,1,0,0
44588,1,0,0,1,1,0,0
10658,0,0,0,1,1,0,0
40128,0,0,0,1,1,0,0
9062,1,0,0,1,0,1,0
6816,1,0,1,0,1,0,0
3558,1,0,1,0,1,0,0
23648,1,0,0,1,1,0,0
12933,1,0,0,1,1,0,0
54528,1,0,1,0,1,0,0
9250,1,0,0,1,0,1,0
8382,0,0,0,1,1,0,0
15118,1,1,0,0,0,1,0
37248,1,0,1,0,1,0,0
42029,0,0,1,0,0,0,1
12759,0,1,0,0,1,0,0
35947,1,0,0,1,1,0,0
9634,1,0,0,1,0,1,0
48513,0,0,0,1,1,0,0
10832,1,0,0,1,1,0,0
38664,1,0,1,0,1,0,0
4917,0,0,0,1,1,0,0
24835,1,0,1,0,1,0,0
52089,0,0,0,1,1,0,0
39584,0,0,1,0,1,0,0
45802,0,0,1,0,1,0,0
19183,1,0,0,1,1,0,0
9406,1,0,0,1,1,0,0
3900,0,0,0,1,1,0,0
17019,0,0,1,0,1,0,0
49435,1,0,1,0,1,0,0
26598,1,0,1,0,0,0,1
34861,1,0,1,0,1,0,0
22138,1,0,1,0,0,1,0
6688,0,0,0,1,1,0,0
43933,0,0,1,0,1,0,0
15588,1,0,0,1,1,0,0
33278,1,1,0,0,1,0,0
5831,1,0,0,1,0,0,1
11128,1,1,0,0,0,0,1
39742,1,0,1,0,1,0,0
14668,1,0,0,1,1,0,0
25913,0,1,0,0,1,0,0
44924,1,1,0,0,1,0,0
39570,0,0,1,0,1,0,0
19177,1,0,0,1,1,0,0
49607,0,0,1,0,1,0,0
16903,1,0,0,1,1,0,0
7568,1,0,0,1,0,0,1
2826,1,0,1,0,0,1,0
28630,1,1,0,0,0,0,1
18899,0,0,0,1,1,0,0
41832,1,0,1,0,1,0,0
4789,1,0,0,1,0,0,1
56885,0,0,1,0,1,0,0
20039,0,1,0,0,1,0,0
7930,1,0,0,1,1,0,0
17489,0,0,1,0,1,0,0
13815,1,0,0,1,1,0,0
8978,0,0,1,0,1,0,0
46825,0,0,1,0,1,0,0
19721,1,0,0,1,1,0,0
34439,0,0,0,1,1,0,0
31977,0,0,1,0,0,0,1
5469,1,0,1,0,0,0,1
25779,1,0,0,1,0,1,0
39326,0,1,0,0,1,0,0
40983,1,0,0,1,1,0,0
57108,0,0,0,1,1,0,0
25528,0,0,0,1,1,0,0
7953,1,0,0,1,1,0,0
12198,1,0,0,1,1,0,0
19570,1,0,0,1,1,0,0
6881,0,0,0,1,1,0,0
46248,0,0,0,1,1,0,0
16538,1,0,0,1,1,0,0
8315,1,0,0,1,1,0,0
27871,0,0,0,1,1,0,0
58372,1,0,0,1,1,0,0
39345,1,0,0,1,1,0,0
27429,0,0,0,1,1,0,0
19326,1,0,0,1,1,0,0
23089,1,1,0,0,1,0,0
43950,0,0,1,0,1,0,0
28461,0,1,0,0,1,0,0
4980,0,1,0,0,1,0,0
39721,0,0,0,1,1,0,0
25970,0,0,0,1,1,0,0
33815,1,1,0,0,0,1,0
11379,0,0,0,1,1,0,0
44947,1,0,1,0,0,0,1
19114,1,0,0,1,1,0,0
50749,1,0,1,0,1,0,0
2845,1,0,0,1,1,0,0
28653,1,0,1,0,0,0,1
22369,1,1,0,0,1,0,0
29781,1,1,0,0,1,0,0
18200,0,0,0,1,1,0,0
9657,1,0,0,1,1,0,0
23841,1,0,1,0,1,0,0
8785,0,0,0,1,1,0,0
54913,1,0,0,1,1,0,0
47538,0,0,1,0,1,0,0
17248,1,0,0,1,1,0,0
28495,1,1,0,0,0,0,1
29547,1,0,0,1,1,0,0
11983,1,0,1,0,0,0,1
4148,0,0,1,0,0,0,1
10851,1,0,0,1,1,0,0
4974,1,0,0,1,1,0,0
38607,1,0,0,1,1,0,0
24258,1,0,1,0,1,0,0
53138,0,0,1,0,1,0,0
1608,1,1,0,0,0,0,1
9465,1,0,0,1,0,1,0
17846,1,0,1,0,0,0,1
12508,1,0,1,0,1,0,0
16994,0,0,1,0,1,0,0
3963,0,0,0,1,1,0,0
40977,1,0,0,1,1,0,0
20892,1,0,1,0,1,0,0
26359,0,0,0,1,1,0,0
19584,1,0,0,1,1,0,0
9001,1,0,1,0,1,0,0
12950,1,0,0,1,1,0,0
13882,1,0,0,1,1,0,0
6049,1,0,0,1,1,0,0
3709,1,0,0,1,1,0,0
9233,1,0,0,1,0,1,0
29123,1,0,1,0,0,0,1
26957,0,0,0,1,1,0,0
27885,0,0,0,1,0,1,0
1862,1,0,0,1,1,0,0
10409,1,0,0,1,1,0,0
32759,1,0,0,1,1,0,0
30693,0,0,1,0,1,0,0
2046,1,0,0,1,1,0,0
27624,1,1,0,0,1,0,0
13411,1,0,0,1,1,0,0
34233,1,0,0,1,1,0,0
7534,1,0,0,1,0,0,1
46613,0,0,1,0,1,0,0
16163,1,0,1,0,0,1,0
22356,1,0,0,1,1,0,0
41436,1,0,1,0,1,0,0
11346,1,1,0,0,1,0,0
10294,1,0,1,0,0,1,0
4183,1,0,1,0,1,0,0
11948,1,0,1,0,1,0,0
58729,0,0,0,1,1,0,0
44376,0,0,0,1,1,0,0
11174,1,0,0,1,1,0,0
33224,0,0,0,1,1,0,0
27416,0,1,0,0,1,0,0
2274,1,0,0,1,0,0,1
22958,1,0,1,0,0,0,1
49469,1,0,1,0,1,0,0
34001,0,0,0,1,1,0,0
17283,1,0,0,1,1,0,0
16351,1,0,0,1,0,1,0
22164,1,0,1,0,1,0,0
7706,0,0,0,1,1,0,0
14062,1,0,0,1,1,0,0
20257,1,0,0,1,1,0,0
5435,1,0,0,1,0,0,1
21385,1,1,0,0,1,0,0
57305,0,0,1,0,1,0,0
11510,0,0,1,0,1,0,0
31117,0,0,0,1,1,0,0
13247,1,1,0,0,1,0,0
28806,1,0,0,1,1,0,0
43537,0,0,0,1,1,0,0
2610,0,0,1,0,1,0,0
22500,0,0,1,0,1,0,0
7362,0,0,0,1,1,0,0
13075,1,0,1,0,1,0,0
7150,0,0,0,1,1,0,0
35785,0,0,1,0,1,0,0
16507,1,1,0,0,1,0,0
22732,1,0,1,0,0,0,1
6082,1,0,0,1,1,0,0
13849,1,0,0,1,1,0,0
39974,1,0,1,0,1,0,0
57137,0,1,0,0,1,0,0
59891,0,0,0,1,1,0,0
11722,1,0,0,1,1,0,0
14096,1,0,0,1,1,0,0
53751,0,1,0,0,1,0,0
15144,1,0,0,1,1,0,0
10436,1,0,0,1,1,0,0
32766,1,0,0,1,0,1,0
12361,1,0,0,1,0,1,0
19789,1,0,0,1,1,0,0
26154,1,1,0,0,0,1,0
27086,0,0,1,0,1,0,0
7396,1,0,1,0,1,0,0
26968,0,0,0,1,1,0,0
6244,0,0,0,1,1,0,0
17613,1,0,0,1,1,0,0
26366,0,0,0,1,0,1,0
13081,1,0,1,0,1,0,0
46283,0,0,0,1,1,0,0
9802,0,0,0,1,1,0,0
6076,1,0,0,1,1,0,0
20091,0,0,0,1,1,0,0
40948,1,0,0,1,1,0,0
21143,0,0,0,1,1,0,0
15376,1,0,1,0,0,0,1
39980,1,0,1,0,1,0,0
45406,0,0,1,0,1,0,0
4721,1,0,0,1,1,0,0
32554,1,0,1,0,1,0,0
12537,1,1,0,0,1,0,0
26702,0,0,1,0,0,0,1
8588,1,0,0,1,1,0,0
3160,1,0,1,0,0,0,1
42247,0,0,0,1,1,0,0
16197,1,0,0,1,1,0,0
36590,1,0,0,1,1,0,0
4345,1,0,1,0,0,0,1
10260,1,1,0,0,0,1,0
24055,1,0,0,1,1,0,0
1637,1,0,1,0,0,0,1
21715,0,0,1,0,1,0,0
15520,1,0,1,0,1,0,0
38638,1,0,0,1,1,0,0
10052,0,1,0,0,1,0,0
5899,1,0,1,0,1,0,0
24267,1,0,0,1,1,0,0
54110,0,0,1,0,1,0,0
2280,0,0,0,1,0,0,1
3352,1,0,0,1,1,0,0
31587,1,0,0,1,1,0,0
12705,1,0,1,0,0,0,1
26530,1,0,1,0,1,0,0
6620,1,0,1,0,0,0,1
23042,1,1,0,0,0,1,0
17277,1,0,0,1,1,0,0
51462,0,0,0,1,1,0,0
22190,1,0,1,0,1,0,0
26950,0,0,0,1,1,0,0
46089,0,0,1,0,0,0,1
29124,1,0,1,0,0,0,1
27882,0,0,0,1,1,0,0
1865,1,0,0,1,1,0,0
58381,1,0,0,1,1,0,0
40970,1,0,1,0,1,0,0
56815,0,0,0,1,1,0,0
4719,0,0,0,1,1,0,0
20895,1,0,1,0,1,0,0
24409,0,0,1,0,0,0,1
19583,1,0,0,1,1,0,0
12957,1,0,1,0,0,0,1
13885,1,0,0,1,1,0,0
59405,0,0,0,1,1,0,0
45866,1,0,1,0,1,0,0
10258,1,1,0,0,0,1,0
9462,1,0,0,1,0,1,0
17841,0,0,1,0,0,0,1
23248,1,0,1,0,0,1,0
3964,0,0,0,1,1,0,0
29772,1,0,0,1,1,0,0
23846,1,0,1,0,0,0,1
9650,1,0,0,1,1,0,0
54128,0,0,1,0,1,0,0
26508,1,1,0,0,1,0,0
8782,1,0,0,1,1,0,0
28492,1,0,0,1,1,0,0
54914,0,0,0,1,1,0,0
6618,1,0,0,1,1,0,0
15518,1,0,1,0,1,0,0
10856,1,0,0,1,1,0,0
4973,1,0,0,1,1,0,0
38600,1,0,0,1,1,0,0
4389,1,0,0,1,1,0,0
44940,1,0,1,0,0,1,0
13429,1,0,0,1,1,0,0
43359,1,0,1,0,0,0,1
19113,1,0,0,1,1,0,0
2842,1,0,0,1,1,0,0
3990,1,0,0,1,1,0,0
29786,1,0,0,1,1,0,0
19321,1,0,0,1,1,0,0
8776,1,0,0,1,1,0,0
34039,1,0,0,1,1,0,0
16369,1,1,0,0,0,1,0
11970,1,0,0,1,1,0,0
39726,0,0,0,1,0,1,0
19745,1,0,0,1,1,0,0
46841,0,0,1,0,1,0,0
2628,0,0,1,0,1,0,0
27876,0,0,0,1,1,0,0
58375,1,0,0,1,1,0,0
1891,1,0,0,1,1,0,0
38290,0,0,0,1,1,0,0
39342,1,0,1,0,1,0,0
40984,1,0,0,1,1,0,0
57933,1,0,0,1,1,0,0
36138,1,0,1,0,0,0,1
32598,0,0,0,1,1,0,0
7954,1,0,0,1,0,0,1
19577,0,0,0,1,1,0,0
6886,0,0,0,1,1,0,0
7168,1,0,0,1,1,0,0
13871,1,0,0,1,1,0,0
15527,1,0,0,1,1,0,0
4170,0,0,1,0,0,0,1
10869,1,0,0,1,1,0,0
56640,0,0,0,1,1,0,0
24260,1,0,1,0,1,0,0
2287,1,0,0,1,1,0,0
54117,0,0,1,0,1,0,0
18238,1,0,0,1,1,0,0
26537,1,0,1,0,1,0,0
12702,0,0,1,0,1,0,0
3355,1,0,0,1,1,0,0
31580,1,0,0,1,1,0,0
17270,1,0,0,1,1,0,0
23045,0,1,0,0,1,0,0
6627,1,0,1,0,0,0,1
22197,1,0,1,0,1,0,0
42240,0,0,0,1,1,0,0
3167,0,0,1,0,0,0,1
26705,0,0,1,0,1,0,0
12530,0,0,0,1,1,0,0
2889,0,0,1,0,1,0,0
17042,1,0,1,0,0,0,1
16190,1,0,0,1,0,0,1
4342,1,0,1,0,0,0,1
15715,0,0,1,0,1,0,0
5290,1,0,1,0,0,1,0
24052,1,0,0,1,1,0,0
10267,1,0,1,0,1,0,0
26361,0,0,0,1,1,0,0
9039,1,0,1,0,0,1,0
46284,0,0,0,1,1,0,0
12968,1,0,1,0,0,0,1
6071,0,0,0,1,1,0,0
9805,1,0,0,1,0,1,0
